Project;Version;Filename;Creation;Last Modified;Size;Age
OPENJPA;refs/tags/1.0.2;openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCRegistry.java;2006-07-11;2010-05-19;278;201
OPENJPA;refs/tags/1.0.2;openjpa-kernel/src/main/java/org/apache/openjpa/enhance/ReflectingPersistenceCapable.java;2007-07-27;2010-06-16;390;150
OPENJPA;refs/tags/1.0.2;openjpa-kernel/src/main/java/org/apache/openjpa/event/LifecycleEventManager.java;2006-07-11;2010-02-18;648;188
OPENJPA;refs/tags/1.0.2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java;2006-07-11;2010-12-09;5232;230
OPENJPA;refs/tags/1.0.2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedStateAttachStrategy.java;2006-07-11;2007-11-21;192;71
OPENJPA;refs/tags/1.0.2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedValueStateManager.java;2006-07-11;2010-11-02;598;225
OPENJPA;refs/tags/1.0.2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ManagedCache.java;2007-11-21;2010-11-22;304;156
OPENJPA;refs/tags/1.0.2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ObjectIdStateManager.java;2006-07-11;2010-11-02;746;225
OPENJPA;refs/tags/1.0.2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/OpenJPASavepoint.java;2006-07-11;2007-11-21;128;71
OPENJPA;refs/tags/1.0.2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/OpenJPAStateManager.java;2006-07-11;2007-11-21;506;71
OPENJPA;refs/tags/1.0.2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SaveFieldManager.java;2006-07-11;2009-01-31;245;133
OPENJPA;refs/tags/1.0.2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SavepointFieldManager.java;2006-07-11;2007-11-21;246;71
OPENJPA;refs/tags/1.0.2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SingleFieldManager.java;2006-07-11;2010-11-19;903;227
OPENJPA;refs/tags/1.0.2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java;2006-07-11;2011-01-03;3437;233
OPENJPA;refs/tags/1.0.2;openjpa-kernel/src/main/java/org/apache/openjpa/util/GeneralException.java;2006-07-11;2007-11-21;63;71
OPENJPA;refs/tags/1.0.2;openjpa-kernel/src/main/java/org/apache/openjpa/util/ImplHelper.java;2006-07-11;2009-06-27;326;154
OPENJPA;refs/tags/1.0.2;openjpa-kernel/src/test/java/org/apache/openjpa/enhance/TestPCSubclassNameConversion.java;2007-11-21;2009-05-28;32;79
OPENJPA;refs/tags/1.0.2;openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/ConfigurationImpl.java;2006-06-28;2010-10-11;1137;223
OPENJPA;refs/tags/1.0.2;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ReferenceHashSet.java;2006-06-28;2007-11-21;140;73
OPENJPA;refs/tags/1.0.2;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/AbstractConcurrentEventManager.java;2006-06-28;2008-03-26;178;91
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/enhance/AbstractUnenhancedClassTest.java;2007-07-27;2009-09-29;632;113
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/kernel/AbstractBrokerSerializationTest.java;2007-11-21;2010-10-09;450;150
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/kernel/AbstractUnenhancedRelationBrokerSerializationTest.java;2007-11-21;2009-03-23;52;69
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/kernel/TestEnhancedInstanceBrokerSerialization.java;2007-11-21;2009-05-28;52;79
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/kernel/TestEntityManagerFactoryPool.java;2007-11-21;2010-10-09;61;150
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/kernel/TestInstanceGraphBrokerSerialization.java;2007-11-21;2009-05-28;51;79
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/kernel/TestUnenhancedFieldAccessInstanceBrokerSerialization.java;2007-11-21;2010-10-09;47;150
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/kernel/TestUnenhancedFieldAccessWithRelationInstanceBrokerSerialization.java;2007-11-21;2010-10-09;61;150
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/kernel/TestUnenhancedPropertyAccessInstanceBrokerSerialization.java;2007-11-21;2010-10-09;47;150
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/kernel/TestUnenhancedPropertyAccessWithRelationInstanceBrokerSerialization.java;2007-11-21;2010-10-09;62;150
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/query/ManyOneEntity.java;2006-10-11;2009-03-23;69;127
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/query/SimpleEntity.java;2007-01-23;2009-07-24;120;130
OPENJPA;refs/tags/1.0.2;openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerImpl.java;2006-07-11;2010-12-06;1843;229
OPENJPA;refs/tags/1.0.2;openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceExceptions.java;2006-07-11;2010-03-19;401;192
OPENJPA;refs/tags/1.0.2;openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceProviderImpl.java;2006-07-11;2011-01-11;487;235
OPENJPA;refs/tags/1.0.2;openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceProductDerivation.java;2006-07-11;2010-12-13;1070;230
OPENJPA;refs/tags/1.0.2;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/ant/MappingToolTask.java;2006-07-19;2010-07-16;278;208
OPENJPA;refs/tags/1.0.2;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingInfo.java;2006-07-19;2010-10-28;1934;223
OPENJPA;refs/tags/1.0.2;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/ant/MappingToolTask.java;2006-07-19;2010-07-16;278;208
OPENJPA;refs/tags/1.0.2;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java;2006-07-19;2010-11-30;6194;227
OPENJPA;refs/tags/1.0.2;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/MySQLDictionary.java;2006-07-19;2010-11-05;549;224
OPENJPA;refs/tags/1.0.2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java;2006-07-11;2010-12-09;5232;230
OPENJPA;refs/tags/1.0.2;openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/ProductDerivations.java;2006-09-19;2010-06-15;553;195
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/PersistenceMappingDefaults.java;2006-07-19;2010-01-16;285;182
OPENJPA;refs/tags/1.0.2;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/InformixDictionary.java;2006-07-19;2011-02-08;540;237
OPENJPA;refs/tags/1.0.2;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java;2006-07-19;2010-11-30;6194;227
OPENJPA;refs/tags/1.0.2;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DerbyDictionary.java;2006-07-19;2010-06-07;191;202
OPENJPA;refs/tags/1.0.2;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLExceptions.java;2006-07-19;2010-03-19;201;191
OPENJPA;refs/tags/1.0.2;openjpa-kernel/src/main/java/org/apache/openjpa/util/ObjectExistsException.java;2006-07-11;2007-12-11;36;74
OPENJPA;refs/tags/1.0.2;openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceExceptions.java;2006-07-11;2010-03-19;401;192
OPENJPA;refs/tags/1.0.2;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStoreQuery.java;2006-07-19;2010-11-02;1269;223
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/exception/PObject.java;2007-12-10;2009-10-22;62;97
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/exception/TestException.java;2007-12-10;2010-10-13;283;148
OPENJPA;refs/tags/1.0.2;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStoreQuery.java;2006-07-19;2010-11-02;1269;223
OPENJPA;refs/tags/1.0.2;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java;2006-07-19;2010-11-30;6194;227
OPENJPA;refs/tags/1.0.2;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DerbyDictionary.java;2006-07-19;2010-06-07;191;202
OPENJPA;refs/tags/1.0.2;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLExceptions.java;2006-07-19;2010-03-19;201;191
OPENJPA;refs/tags/1.0.2;openjpa-kernel/src/main/java/org/apache/openjpa/util/ObjectExistsException.java;2006-07-11;2007-12-11;36;74
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/test/PersistenceTestCase.java;2007-03-07;2009-08-15;754;127
OPENJPA;refs/tags/1.0.2;openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceExceptions.java;2006-07-11;2010-03-19;401;192
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/PersistenceMappingDefaults.java;2006-07-19;2010-01-16;285;182
OPENJPA;refs/tags/1.0.2;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Services.java;2006-06-28;2010-06-15;240;206
OPENJPA;refs/tags/1.0.2;openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceProductDerivation.java;2006-07-11;2010-12-13;1070;230
OPENJPA;refs/tags/1.0.2;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStoreManager.java;2006-07-19;2010-11-28;2132;227
OPENJPA;refs/tags/1.0.2;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStoreManager.java;2006-07-19;2010-11-28;2132;227
OPENJPA;refs/tags/1.0.2;openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java;2006-07-11;2010-12-22;4871;232
OPENJPA;refs/tags/1.0.2;openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java;2006-07-11;2011-01-21;3075;236
OPENJPA;refs/tags/1.0.2;openjpa-kernel/src/main/java/org/apache/openjpa/util/ApplicationIds.java;2006-07-11;2010-11-02;737;225
OPENJPA;refs/tags/1.0.2;openjpa-kernel/src/main/java/org/apache/openjpa/util/BigDecimalId.java;2007-12-16;2009-07-30;76;84
OPENJPA;refs/tags/1.0.2;openjpa-kernel/src/main/java/org/apache/openjpa/util/BigIntegerId.java;2007-12-16;2009-07-30;76;84
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/identity/SQLBigDecimalIdEntity.java;2007-12-16;2009-09-29;53;93
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/identity/SQLBigIntegerIdEntity.java;2007-12-16;2009-03-23;50;66
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/identity/TestSQLBigDecimalId.java;2007-12-16;2009-12-22;89;105
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/identity/TestSQLBigIntegerId.java;2007-12-16;2009-03-23;62;66
OPENJPA;refs/tags/1.0.2;openjpa-persistence/src/main/java/org/apache/openjpa/persistence/JPAFacadeHelper.java;2007-08-20;2010-05-17;368;143
OPENJPA;refs/tags/1.0.2;openjpa-persistence/src/main/java/org/apache/openjpa/persistence/JPAFacadeHelper.java;2007-08-20;2010-05-17;368;143
OPENJPA;refs/tags/1.0.2;openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/ConfigurationImpl.java;2006-06-28;2010-10-11;1137;223
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/generationtype/CustomSeq.java;2007-12-19;2009-03-23;47;65
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/generationtype/GeneratedValues.java;2007-08-06;2009-05-22;130;93
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/generationtype/TestGeneratedValues.java;2007-08-06;2010-10-13;255;166
OPENJPA;refs/tags/1.0.2;openjpa-xmlstore/src/main/java/org/apache/openjpa/xmlstore/ObjectData.java;2006-07-11;2010-03-09;382;191
OPENJPA;refs/tags/1.0.2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java;2006-07-11;2010-12-09;5232;230
OPENJPA;refs/tags/1.0.2;openjpa-kernel/src/main/java/org/apache/openjpa/util/BigDecimalId.java;2007-12-16;2009-07-30;76;84
OPENJPA;refs/tags/1.0.2;openjpa-kernel/src/main/java/org/apache/openjpa/util/BigIntegerId.java;2007-12-16;2009-07-30;76;84
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/identity/SQLBigDecimalIdEntity.java;2007-12-16;2009-09-29;53;93
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/identity/SQLBigIntegerIdEntity.java;2007-12-16;2009-03-23;50;66
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/identity/TestSQLBigDecimalId.java;2007-12-16;2009-12-22;89;105
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/identity/TestSQLBigIntegerId.java;2007-12-16;2009-03-23;62;66
OPENJPA;refs/tags/1.0.2;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStoreManager.java;2006-07-19;2010-11-28;2132;227
OPENJPA;refs/tags/1.0.2;openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java;2006-07-11;2010-08-03;1928;212
OPENJPA;refs/tags/1.0.2;openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java;2006-07-11;2010-08-03;1928;212
OPENJPA;refs/tags/1.0.2;openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/LoggingConnectionDecorator.java;2006-06-28;2010-11-28;2791;230
OPENJPA;refs/tags/1.0.2;openjpa-kernel/src/main/java/org/apache/openjpa/conf/MetaDataCacheMaintenance.java;2007-08-30;2009-03-23;200;81
OPENJPA;refs/tags/1.0.2;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingTool.java;2006-07-19;2010-10-13;1166;221
OPENJPA;refs/tags/1.0.2;openjpa-kernel/src/main/java/org/apache/openjpa/conf/MetaDataCacheMaintenance.java;2007-08-30;2009-03-23;200;81
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/conf/TestCacheMarshallerEndToEnd.java;2007-08-30;2010-10-09;170;162
OPENJPA;refs/tags/1.0.2;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/TableJDBCSeq.java;2006-07-19;2010-08-12;1054;212
OPENJPA;refs/tags/1.0.2;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DB2Dictionary.java;2006-07-19;2011-02-15;1621;238
OPENJPA;refs/tags/1.0.2;openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyCollections.java;2006-12-08;2009-04-03;468;121
OPENJPA;refs/tags/1.0.2;openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java;2006-07-11;2010-12-22;4871;232
OPENJPA;refs/tags/1.0.2;openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCRegistry.java;2006-07-11;2010-05-19;278;201
OPENJPA;refs/tags/1.0.2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Broker.java;2006-07-11;2009-11-13;801;174
OPENJPA;refs/tags/1.0.2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java;2006-07-11;2010-12-09;5232;230
OPENJPA;refs/tags/1.0.2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java;2006-07-11;2011-01-03;3437;233
OPENJPA;refs/tags/1.0.2;openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractMetaDataDefaults.java;2006-07-11;2009-11-19;410;175
OPENJPA;refs/tags/1.0.2;openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java;2006-07-11;2011-01-21;3075;236
OPENJPA;refs/tags/1.0.2;openjpa-kernel/src/main/java/org/apache/openjpa/meta/InterfaceImplGenerator.java;2006-09-01;2008-10-26;254;112
OPENJPA;refs/tags/1.0.2;openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataRepository.java;2006-07-11;2011-01-07;2876;234
OPENJPA;refs/tags/1.0.2;openjpa-kernel/src/main/java/org/apache/openjpa/util/ApplicationIds.java;2006-07-11;2010-11-02;737;225
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/jdbc/annotations/EmbedValue.java;2007-10-31;2009-03-23;77;72
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/jdbc/annotations/TestEJBEmbedded.java;2007-10-31;2010-10-20;187;155
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/managedinterface/ManagedIface.java;2008-01-10;2009-03-23;64;62
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/managedinterface/ManagedInterfaceEmbed.java;2008-01-10;2009-03-23;31;62
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/managedinterface/ManagedInterfaceOwner.java;2008-01-10;2009-03-23;64;62
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/managedinterface/ManagedInterfaceSup.java;2008-01-10;2009-03-23;36;62
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/managedinterface/MixedInterface.java;2008-01-10;2009-03-23;38;62
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/managedinterface/MixedInterfaceImpl.java;2008-01-10;2009-03-23;48;62
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/managedinterface/NonMappedInterface.java;2008-01-10;2009-03-23;25;62
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/managedinterface/NonMappedInterfaceImpl.java;2008-01-10;2009-03-23;35;62
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/managedinterface/SimpleManagedInterface.java;2008-01-10;2009-03-23;36;62
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/managedinterface/TestManagedInterfaces.java;2008-01-10;2009-05-22;465;71
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/managedinterface/TestSimpleManagedInterface.java;2008-01-10;2009-05-28;92;72
OPENJPA;refs/tags/1.0.2;openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AnnotationPersistenceMetaDataParser.java;2006-07-11;2011-01-21;2129;236
OPENJPA;refs/tags/1.0.2;openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ManagedInterface.java;2008-01-10;2008-01-10;41;0
OPENJPA;refs/tags/1.0.2;openjpa-persistence/src/main/java/org/apache/openjpa/persistence/MetaDataTag.java;2006-07-11;2009-08-26;93;163
OPENJPA;refs/tags/1.0.2;openjpa-persistence/src/main/java/org/apache/openjpa/persistence/OpenJPAEntityManager.java;2006-07-11;2011-02-08;1121;239
OPENJPA;refs/tags/1.0.2;openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceMetaDataDefaults.java;2006-07-11;2010-04-22;1024;197
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/managedinterface/ManagedIface.java;2008-01-10;2009-03-23;64;62
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/managedinterface/ManagedInterfaceEmbed.java;2008-01-10;2009-03-23;31;62
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/managedinterface/ManagedInterfaceOwner.java;2008-01-10;2009-03-23;64;62
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/managedinterface/ManagedInterfaceSup.java;2008-01-10;2009-03-23;36;62
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/managedinterface/MixedInterface.java;2008-01-10;2009-03-23;38;62
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/managedinterface/MixedInterfaceImpl.java;2008-01-10;2009-03-23;48;62
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/managedinterface/NonMappedInterface.java;2008-01-10;2009-03-23;25;62
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/managedinterface/NonMappedInterfaceImpl.java;2008-01-10;2009-03-23;35;62
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/managedinterface/TestManagedInterfaces.java;2008-01-10;2009-05-22;465;71
OPENJPA;refs/tags/1.0.2;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AbstractDB2Dictionary.java;2006-07-19;2009-12-22;126;178
OPENJPA;refs/tags/1.0.2;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AbstractSQLServerDictionary.java;2006-07-19;2010-11-30;162;227
OPENJPA;refs/tags/1.0.2;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AccessDictionary.java;2006-07-19;2010-01-16;89;182
OPENJPA;refs/tags/1.0.2;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java;2006-07-19;2010-11-30;6194;227
OPENJPA;refs/tags/1.0.2;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/H2Dictionary.java;2006-12-30;2010-10-12;289;197
OPENJPA;refs/tags/1.0.2;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/HSQLDictionary.java;2006-07-19;2010-12-12;401;229
OPENJPA;refs/tags/1.0.2;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/OracleDictionary.java;2006-07-19;2010-11-08;1552;224
OPENJPA;refs/tags/1.0.2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ExpressionFactory.java;2006-07-11;2010-07-26;525;210
OPENJPA;refs/tags/1.0.2;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder.java;2006-07-11;2010-11-03;2638;225
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/jdbc/query/TestJDBCGrouping.java;2008-01-16;2009-05-28;30;71
OPENJPA;refs/tags/1.0.2;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/query/GroupingTestCase.java;2008-01-16;2010-08-19;340;135
